Lake name,Trap waypoint,Start date,Start time,End date,End time,Lat,Lon,Method,Depth (m),Temperature (degrees C),Species,Count fish,Burbot Floy number,Burbot length (cm),Burbot weight (g),Bait type,Bait weight (g),Comments
Cluculz Lake,CLU-Z2-608,5/25/22,12:56,5/26/22,13:45,53.895879,123.619525,CT,6.8,,NA,0,,,,Nulki RB,150,
Cluculz Lake,CLU-Z2-2581,5/25/22,12:58,5/26/22,13:48,53.89631,123.621137,CT,5.2,,NA,0,,,,Nulki RB,200,
Cluculz Lake,CLU-Z2-2759,5/25/22,15:48,5/26/22,13:50,53.896104,123.622218,CT,5.5,,NA,0,,,,Cluculz RB,200,
Cluculz Lake,CLU-Z2-2622,5/25/22,15:52,5/26/22,13:55,53.896372,123.626381,CT,4.5,,NA,0,,,,Cluculz RB,100,
Cluculz Lake,CLU-Z2-992,5/25/22,15:56,5/26/22,14:00,53.897549,123.616989,CT,7.4,,NA,0,,,,Cluculz RB,150,
Cluculz Lake,CLU-Z2-763,5/25/22,15:58,5/26/22,14:05,53.89805,123.617465,CT,7.5,,NA,0,,,,Cluculz RB,200,
Cluculz Lake,CLU-Z2-2314,5/25/22,16:01,5/26/22,14:10,53.898349,123.615905,CT,7,,NA,0,,,,Cluculz RB,200,
Cluculz Lake,CLU-Z3-152,5/30/22,12:20,5/31/22,11:50,53.881573,123.466235,CT,7,10.5 at surface,CCG,3,,,,Cluculz RB,100,
Cluculz Lake,CLU-Z3-166,5/30/22,12:30,5/31/22,11:55,53.88104,123.470758,CT,8,,BB,1,7411,61.5,1500,Cluculz RB,100,"released, high reward tag"
Cluculz Lake,CLU-Z3-125,5/30/22,12:40,5/31/22,12:20,53.88048,123.480503,CT,8.5,,NA,0,,,,Cluculz RB,100,
Cluculz Lake,CLU-Z3-230,5/30/22,12:45,5/31/22,12:25,53.879239,123.471421,CT,3,,NA,0,,,,Cluculz RB,100,
Cluculz Lake,CLU-Z3-11,5/30/22,12:55,5/31/22,12:35,53.883572,123.464062,CT,9.5,,NA,0,,,,Cluculz RB,100,
Cluculz Lake,CLU-Z3-384,5/30/22,13:00,5/31/22,12:45,53.884007,123.461982,CT,1.7,,NSC,2,,,,Cluculz RB,100,
Cluculz Lake,CLU-Z3-227,5/30/22,13:05,5/31/22,12:40,53.88452,123.467429,CT,6,,NA,0,,,,Cluculz RB,100,
Cluculz Lake,CLU-Z3-17,5/30/22,13:15,5/31/22,12:55,53.887786,123.489416,CT,6.5,,NA,0,,,,Cluculz RB,100,
Cluculz Lake,CLU-Z3-117,5/30/22,14:00,5/31/22,14:30,53.876957,123.497421,CT,8,,NA,0,,,,Cluculz RB,100,
Cluculz Lake,CLU-Z3-32,5/30/22,14:05,5/31/22,14:40,53.877468,123.495086,CT,4,,NA,0,,,,Cluculz RB,100,
Cluculz Lake,CLU-Z3-271,5/30/22,14:10,5/31/22,14:45,53.877298,123.51111,CT,5,,NA,0,,,,Cluculz RB,100,
Cluculz Lake,CLU-Z3-130,5/30/22,14:15,5/31/22,14:50,53.877171,123.519509,CT,7,,NA,0,,,,Cluculz RB,100,
Cluculz Lake,CLU-Z3-175,5/30/22,14:25,5/31/22,14:55,53.885081,123.520268,CT,4,,NA,0,,,,Cluculz RB,100,
Cluculz Lake,CLU-Z3-111,5/30/22,14:30,5/31/22,15:05,53.887341,123.529427,CT,7,,NA,0,,,,Cluculz RB,100,
Cluculz Lake,CLU-Z3-116,5/30/22,14:35,5/31/22,15:10,53.887934,123.536917,CT,5,,NA,0,,,,Cluculz RB,100,
Cluculz Lake,CLU-Z3-106,5/30/22,14:40,5/31/22,15:15,53.874932,123.544344,CT,5,,NA,0,,,,Cluculz RB,100,
Cluculz Lake,CLU-Z3-113,5/31/22,13:30,5/31/22,15:50,53.887786,123.489416,CT,NA,11.8 at surface,NA,0,,,,Cluculz RB,NA,Abandoned efforts for low catches
Carp Lake,CARP-489,5/30/22,15:32,5/31/22,9:20,54.786724,123.369774,CT,3.3,,NA,0,,70.5,2550,Carp RB,100,
Carp Lake,CARP-855,5/30/22,15:36,5/31/22,9:23,54.782042,123.381022,CT,4.8,,BB,2,"7194, 7055",60.5,1050,Carp RB,150,"7055 length, weight: 70.5, 2550"
Carp Lake,CARP-695,5/30/22,15:47,5/31/22,9:55,54.778232,123.382804,CT,4.2,,NA,0,,,,Carp RB,130,
Carp Lake,CARP-834,5/30/22,15:57,5/31/22,10:01,54.773495,123.400135,CT,10.4,,BB,1,7034,72.5,2850,Carp RB,110,
Carp Lake,CARP-409,5/30/22,16:04,5/31/22,10:12,54.774193,123.402129,CT,5.4,,NA,0,,,,Carp RB,160,
Carp Lake,CARP-923,5/30/22,16:12,5/31/22,10:19,54.77485,123.410491,CT,6.6,,BB,1,7195,76,3750,Carp RB,100,
Carp Lake,CARP-315,5/30/22,16:19,5/31/22,10:26,54.770201,123.407375,CT,10.4,,NA,0,,,,Carp RB,100,
Carp Lake,CARP-387,5/30/22,16:27,5/31/22,10:32,54.7701,123.413762,CT,10,,NA,0,,,,Carp RB,150,
Carp Lake,CARP-308,5/30/22,16:40,5/31/22,10:39,54.774838,123.426601,CT,10.2,,NA,0,,,,Carp RB,140,
Carp Lake,CARP-997,5/30/22,16:46,5/31/22,10:43,54.777343,123.422022,CT,5.6,,NA,0,,,,Carp RB,150,
Carp Lake,CARP-299,5/30/22,16:58,5/31/22,10:52,54.770122,123.403084,CT,6,,NA,0,,,,Carp RB,200,
Carp Lake,CARP-77,5/30/22,17:04,5/31/22,10:55,54.768408,123.401547,CT,5.4,,NA,0,,,,Carp RB,110,
Carp Lake,CARP-475,5/30/22,17:17,5/31/22,11:09,54.75745,123.40689,CT,8.7,,BB,1,NA,,,Carp RB,150,Tiny BB - no Floy tag
Carp Lake,CARP-784,5/30/22,17:24,5/31/22,11:15,54.75786,123.401916,CT,6.1,,BB,1,7036,74,3450,Carp RB,100,
Carp Lake,CARP-963,5/30/22,17:31,5/31/22,11:21,54.746737,123.408192,CT,8.1,,BB,1,7196,68,3350,Carp RB,110,"also caught 6 NSC in trap, released immediately"
Carp Lake,CARP-830,5/30/22,17:40,5/31/22,11:44,54.759249,123.394482,CT,5.6,,CCG,1,,,,Carp RB,160,
Carp Lake,CARP-82,5/30/22,17:48,5/31/22,11:53,54.759519,123.397828,CT,7.7,,BB,1,7197,59,1550,Carp RB,150,
Carp Lake,CARP-416,5/30/22,17:53,5/31/22,12:04,54.759379,123.384645,CT,7,,BB,1,NA,,,Carp RB,110,Burbot escaped through side door; not tagged
Carp Lake,CARP-192,5/30/22,18:00,5/31/22,12:12,54.761365,123.377069,CT,7.5,,BB,1,7037,85,3850,Carp RB,190,
Carp Lake,CARP-445,5/30/22,18:05,5/31/22,12:18,54.763166,123.374017,CT,7,,BB,1,7199,62,3350,Carp RB,200,
Carp Lake,CARP-141,5/31/22,13:09,6/1/22,9:07,54.757217,123.351548,CT,9.8,,BB,2,"7200, 7038",61,1950,Carp RB,100,"7038 length, weight: 77, 3050"
Carp Lake,CARP-883,5/31/22,13:15,6/1/22,9:19,54.751661,123.35281,CT,4.1,,CCG,1,,,,Carp RB,200,old + new bait
Carp Lake,CARP-327,5/31/22,13:26,6/1/22,9:25,54.751522,123.366433,CT,5.6,,NA,0,,,,Carp RB,250,old + new bait
Carp Lake,CARP-12,5/31/22,13:34,6/1/22,9:32,54.742261,123.370443,CT,8.9,,BB,2,"7201, 7040",89,4050,Carp RB,200,"7040 length, weight: 71, 2600"
Carp Lake,CARP-804,5/31/22,13:40,6/1/22,9:40,54.74283,123.374578,CT,5.3,,CCG,1,,,,Carp RB,225,old + new bait
Carp Lake,CARP-564,5/31/22,13:52,6/1/22,9:50,54.741973,123.358549,CT,9.9,,BB,1,7202,60.5,1450,Carp RB,200,old + new bait
Carp Lake,CARP-151,5/31/22,14:02,6/1/22,9:55,54.74104,123.360215,CT,8.8,,NA,0,,,,Carp RB,250,old + new bait
Carp Lake,CARP-680,5/31/22,14:13,6/1/22,10:00,54.740059,123.35086,CT,4.7,,BB,1,7041,59,1350,Carp RB,200,old + new bait
Carp Lake,CARP-62,5/31/22,14:22,6/1/22,10:13,54.7467,123.330021,CT,5.3,,CCG,1,,,,Carp RB,150,old + new bait
Carp Lake,CARP-506,5/31/22,14:27,6/1/22,10:25,54.747807,123.327097,CT,6.7,,BB,2,"7203, 7042",76,3450,Carp RB,250,"7042 length, weight: 73.5, 2500"
Carp Lake,CARP-344,5/31/22,14:35,6/1/22,10:46,54.73909,123.331202,CT,9.3,,BB,2,"7205, 7043",68,3450,Carp RB,250,"7043 length, weight: 66, 2250"
Carp Lake,CARP-95,5/31/22,14:43,6/1/22,10:56,54.728614,123.311384,CT,8.9,,BB,1,7206,60,1550,Carp RB,250,old + new bait
Carp Lake,CARP-324,5/31/22,14:50,6/1/22,11:09,54.727562,123.316536,CT,8.5,,NA,0,,,,Carp RB,200,old + new bait
Carp Lake,CARP-379,5/31/22,14:55,6/1/22,11:16,54.726646,123.327284,CT,7.1,,BB,1,7044,68.5,2350,Carp RB,250,old + new bait
Carp Lake,CARP-22,5/31/22,15:03,6/1/22,11:25,54.719234,123.358103,CT,3.1,,BB,1,7461,54,900,Carp RB,250,old + new bait
Carp Lake,CARP-371,5/31/22,15:15,6/1/22,11:35,54.719527,123.34813,CT,9.7,,BB,1,7045,70.5,1950,Carp RB,150,old + new bait
Carp Lake,CARP-165,5/31/22,15:24,6/1/22,11:45,54.719426,123.366342,CT,3.1,,CCG,1,,,,Carp RB,150,old + new bait
Carp Lake,CARP-423,5/31/22,15:29,6/1/22,11:56,54.718531,123.376053,CT,9.2,,BB,1,7462,79,>5000,Carp RB,200,old + new bait
Carp Lake,CARP-425,5/31/22,15:36,6/1/22,11:51,54.720842,123.372669,CT,9.3,,NA,0,,,,Carp RB,150,old + new bait
Carp Lake,CARP-671,5/31/22,15:41,6/1/22,12:10,54.72872,123.376692,CT,10.2,,BB,2,"7046, 7463",81.5,3800,Carp RB,150,"7463 length, weight: 57, 1100"
Carp Lake,CARP-541,6/1/22,12:37,6/2/22,10:14,54.729195,123.301515,CT,4.1,,NA,0,,,,Carp RB,100,
Carp Lake,CARP-826,6/1/22,12:44,6/2/22,10:17,54.730722,123.294124,CT,4.2,,NA,0,,,,Carp RB,125,
Carp Lake,CARP-647,6/1/22,12:51,6/2/22,10:20,54.735533,123.28643,CT,9.4,,BB,1,7047,60,1650,Carp RB,100,
Carp Lake,CARP-907,6/1/22,13:06,6/2/22,10:30,54.739238,123.283192,CT,4.9,,NA,0,,,,Carp RB,100,
Carp Lake,CARP-754,6/1/22,13:14,6/2/22,10:36,54.747624,123.273477,CT,5.5,,NA,0,,,,Carp RB,150,
Carp Lake,CARP-748,6/1/22,13:21,6/2/22,10:39,54.751394,123.278411,CT,6.1,,NA,0,,,,Carp RB,200,
Carp Lake,CARP-228,6/1/22,13:27,6/2/22,10:42,54.755158,123.277763,CT,4.1,,NSC,1,,,,Carp RB,200,
